Date,Open,High,Low,Close,Volume
2018-12-14,85.53,85.75,81.98,82.19,175064.7839
2018-12-15,82.19,87.62,81.95,86.22,173979.8715
2018-12-16,86.22,90.92,84.31,89.76,211333.6586
2018-12-17,89.76,96.87,89.76,93.9,204323.9466
2018-12-18,93.9,107.5,92.69,102.02,225688.7622
2018-12-19,102.02,109.28,97.91,107.67,259597.5671
2018-12-20,107.67,117.89,107.08,111.08,275744.7867
2018-12-21,111.08,113.32,105.03,110.95,256868.7073
2018-12-22,110.95,131.96,108.6,125.65,295599.1037
2018-12-23,125.65,157.38,124.15,144.26,259013.7626
2018-12-24,144.26,148.03,120.92,121.68,332590.7032
2018-12-25,121.68,135.19,121.68,124.37,239081.3322
2018-12-26,124.37,130.94,120.3,122.36,241264.6441
2018-12-27,122.36,126.78,111.63,126.62,191894.8479
2018-12-28,126.62,138.94,126.62,136.02,253686.8766
2018-12-29,136.02,145,128.6,135.63,341335.5393
2018-12-30,135.63,138.92,132.26,135.29,174798.1898
2018-12-31,135.29,136.43,129.05,133.02,182299.204
2019-01-01,133.02,151.32,131.06,148.62,178549.4909
2019-01-02,148.62,155.05,144.87,147.68,222501.9288
2019-01-03,147.68,154.7,143.35,146.99,219252.4381
2019-01-04,146.99,159.08,146.13,154.26,174303.1366
2019-01-05,154.26,156.31,147.81,151.02,185578.7546
2019-01-06,151.02,157.05,148.49,150.7,158823.1002
2019-01-07,150.7,151.93,145.5,148.74,188213.7171
2019-01-08,148.74,151.42,147.04,148.29,312984.4626
2019-01-09,148.29,149.77,127.58,129.26,224231.3491
2019-01-10,129.26,129.26,120.44,123.53,192101.1567
2019-01-11,123.53,126.09,102.67,124.71,64304.2417
2019-01-12,124.71,125.36,114.93,122.2,172612.0952
2019-01-13,122.2,127.9,112.03,127.22,229604.9917
2019-01-14,127.22,129.86,123.7,124.82,227320.1516
2019-01-15,124.82,129.29,116.14,121.07,144246.6674
2019-01-16,121.07,123.88,117.03,120.4,182052.7745
2019-01-17,120.4,122.87,119.04,120.82,159797.4374
2019-01-18,120.82,125.08,117.82,123.28,191176.9253
2019-01-19,123.28,123.92,116.07,117,180216.0939
2019-01-20,117,117.92,113.72,116.38,153332.4458
2019-01-21,116.38,118.5,111.58,118.03,107163.0356
2019-01-22,118.03,119.35,116.34,116.37,84981.8615
2019-01-23,116.37,117.48,114.08,115.84,238160.1511
2019-01-24,115.84,117.34,114.53,115.84,170936.8758
2019-01-25,115.84,117.78,114.54,115.55,121299.0149
2019-01-26,115.55,116.16,111.31,113.45,119315.3736
2019-01-27,113.45,114.48,100.94,103.18,140999.6057
2019-01-28,103.18,106.8,102.31,105.51,155236.4591
2019-01-29,105.51,109.68,103.51,108.8,196141.3216
2019-01-30,108.8,110.44,105.51,106.54,115385.2812
2019-01-31,106.54,107.79,103.88,106.74,121513.1189
2019-02-01,106.74,108.36,105.77,107.11,156967.3845
2019-02-02,107.11,111.07,106.89,107.35,111426.1689
2019-02-03,107.35,109.43,105.78,107.78,112103.9017
2019-02-04,107.78,108.81,106.75,107.04,136361.6784
2019-02-05,107.04,107.62,101.45,104.08,129413.2648
2019-02-06,104.08,106.47,103.4,104.56,103881.9949
2019-02-07,104.56,112.22,103.58,112.22,107043.4435
2019-02-08,112.22,122.83,111.66,118.61,156572.2594
2019-02-09,118.61,119.94,115.89,116.77,224291.7141
2019-02-10,116.77,125.73,116.56,121.21,218396.6999
2019-02-11,121.21,122.18,118.42,120.19,260389.628
2019-02-12,120.19,126.33,119.99,121.15,177296.0669
2019-02-13,121.15,124.44,120.25,122.06,160549.2411
2019-02-14,122.06,124.18,120.22,121.16,198977.7985
2019-02-15,121.16,123.89,120.8,123.36,191422.6961
2019-02-16,123.36,129.98,122.44,126.06,131664.953
2019-02-17,126.06,146.68,126.01,144.2,161050.4762
2019-02-18,144.2,149.96,141.66,147.72,180463.4148
2019-02-19,147.72,148.52,140.01,145.67,149338.9993
2019-02-20,145.67,149.46,142.93,144.89,120436.4563
2019-02-21,144.89,148.79,143.05,147.53,124061.1176
2019-02-22,147.53,148.62,145.77,147.21,126679.5011
2019-02-23,147.21,166.06,135.26,139.95,122443.1562
2019-02-24,139.95,141.67,131.9,137.39,141520.0408
2019-02-25,137.39,141.49,134.25,136.32,123057.344
2019-02-26,136.32,140,133.97,137.13,110530.329
2019-02-27,137.13,138.25,127.1,136.71,95372.5892
2019-02-28,136.71,137.93,134.02,135.71,83535.1227
2019-03-01,135.71,138.12,130.19,132.03,97961.3788
2019-03-02,132.03,134.69,130.38,131.44,88414.8909
2019-03-03,131.44,132.3,122.75,125.83,120263.1058
2019-03-04,125.83,134.93,124.76,134.14,106650.0678
2019-03-05,134.14,140.03,133.7,137.59,130376.029
2019-03-06,137.59,140.07,135.29,136.66,108365.4319
2019-03-07,136.66,138.31,135.27,137.31,89941.6638
2019-03-08,137.31,139.29,130.95,137.6,109863.5779
2019-03-09,137.6,138.01,134.01,135.35,86543.9209
2019-03-10,135.35,136.54,131.29,131.7,114827.925
2019-03-11,131.7,134.97,128.35,132.83,113027.4191
2019-03-12,132.83,134.07,130.72,132.34,91923.6642
2019-03-13,132.34,134.91,129.91,132.16,115700.6453
2019-03-14,132.16,137.34,122.6,136.85,121851.071
2019-03-15,136.85,144.2,135.71,140.15,98065.1905
2019-03-16,140.15,141.48,137.24,139.39,80000.8949
2019-03-17,139.39,141.9,136.53,137.59,66312.795
2019-03-18,137.59,139.33,136.99,137.96,67067.581
2019-03-19,137.96,138.96,136.38,138.21,78970.4045
2019-03-20,138.21,139.55,132.38,134.68,68962.8461
2019-03-21,134.68,137.2,133.38,136.6,69508.231
2019-03-22,136.6,138.23,135.61,137.02,76302.7485
2019-03-23,137.02,137.28,135.76,136.49,83689.2905
2019-03-24,136.49,136.8,133.7,133.86,104978.4085
2019-03-25,133.86,134.75,131.9,133.72,65777.8551
2019-03-26,133.72,138.92,133.28,138.05,87372.6262
2019-03-27,138.05,139.99,137.36,138.27,135574.3012
2019-03-28,138.27,142.3,137.24,140.95,103193.4229
2019-03-29,140.95,145.88,140.6,141.55,94583.8004
2019-03-30,141.55,142.55,139.75,141.02,96240.9927
2019-03-31,141.02,143.01,139.68,141.66,96455.6838
2019-04-01,141.66,159.29,139.99,155.24,122392.449
2019-04-02,155.24,175.14,153.71,168.25,144830.9301
2019-04-03,168.25,177.44,150.31,160.59,153342.9916
2019-04-04,160.59,167.41,152.82,163.5,134517.3138
2019-04-05,163.5,167.09,159.96,166.9,95003.7865
2019-04-06,166.9,172.59,162.57,166.74,100929.4571
2019-04-07,166.74,185.67,164.94,179.78,157329.9085
2019-04-08,179.78,182.36,171.99,175.13,106304.9355
2019-04-09,175.13,181.36,174.09,179.03,77088.3886
2019-04-10,179.03,183.41,158.76,162.23,129704.794
2019-04-11,162.23,166.22,158.15,163.51,126510.8898
2019-04-12,163.51,165.3,161.02,162.93,106268.6379
2019-04-13,162.93,163.92,161.21,163.29,83501.1698
2019-04-14,163.29,168.7,162.86,165.6,83110.6004
2019-04-15,165.6,165.83,156.13,163.25,99994.3973
2019-04-16,163.25,167.15,162.94,165.12,89445.0171
2019-04-17,165.12,172.81,163.99,171.67,169610.6469
2019-04-18,171.67,175.16,168.88,172.1,135577.8813
2019-04-19,172.1,176.83,171.07,172.24,84047.9708
2019-04-20,172.24,173.48,164.97,167.86,54731.574
2019-04-21,167.86,171.85,166.21,169.8,150033.8374
2019-04-22,169.8,175.63,167.66,172.85,173303.0754
2019-04-23,172.85,173.66,160.91,163.36,206143.0083
2019-04-24,163.36,165.47,159.3,163.34,279267.2598
2019-04-25,163.34,164.67,150.43,155.78,451621.5077
2019-04-26,155.78,159.08,153.79,157.75,406435.0134
2019-04-27,157.75,162.03,157.75,158.99,548328.9766
2019-04-28,158.99,159.08,152.44,154.17,556170.7757
2019-04-29,154.17,160.24,153.84,158.9,356198.8387
2019-04-30,158.9,163.77,157.66,160.35,286628.9439
2019-05-01,160.35,162.1,158.51,161.99,415929.6057
2019-05-02,161.99,170.05,160.21,168.24,232388.8955
2019-05-03,168.24,171.21,159.98,161.97,258509.5594
2019-05-04,161.97,165.31,161.35,162.94,307403.1172
2019-05-05,162.94,171.08,159.03,170.68,381536.4877
2019-05-06,170.68,182.71,170.62,173.35,430107.9086
2019-05-07,173.35,175.37,165.05,170.28,496886.3484
2019-05-08,170.28,173.6,167.82,168.4,463150.9606
2019-05-09,168.4,175.83,166.71,173.29,494792.4879
2019-05-10,173.29,193.99,168.77,191.62,335805.004
2019-05-11,191.62,205.01,173.61,185.01,358476.0295
2019-05-12,185.01,202.53,183.84,201.15,309223.9241
2019-05-13,201.15,215.11,192.3,203.84,335710.2886
2019-05-14,203.84,238.36,200.79,237.16,511225.8172
2019-05-15,237.16,278.93,236.14,278.16,497163.9599
2019-05-16,278.16,278.16,205.18,229.6,482950.3396
2019-05-17,229.6,247.75,224.36,238.44,368214.3159
2019-05-18,238.44,259.5,232.53,254.64,408682.1985
2019-05-19,254.64,263.92,238.05,247.74,368869.1504
2019-05-20,247.74,255.91,243.52,250.11,349907.1566
2019-05-21,250.5,261.69,249.5,255.12,292496.4574
2019-05-23,242,253.61,238.44,251.62,290228.7518
2019-05-24,251.62,257.01,246.04,250.96,296210.4816
2019-05-25,250.96,252.02,245.27,248.54,322654.6635
2019-05-26,248.54,272.91,247.34,269.31,312240.427
2019-05-27,269.31,279.62,262.78,270.68,300452.9577
2019-05-28,270.68,275.97,260.34,271.92,364139.7862
2019-05-29,271.92,287.64,266.88,286.58,302587.0667
2019-05-30,286.58,288.04,240.91,257.44,302666.3611
2019-05-31,257.44,275.25,254.3,265.61,326823.158
2019-06-01,265.61,272.95,261.25,267.89,318832.3893
2019-06-02,267.89,270.62,254.98,259.79,268943.2481
2019-06-03,259.79,261.92,241.2,248.63,297783.3313
2019-06-04,248.63,250.06,234.8,239.15,316152.3203
2019-06-05,239.15,248.53,238.81,242.97,345047.2988
2019-06-06,242.97,250.65,235.69,248.5,346498.1277
2019-06-07,248.5,253.17,244.33,245.67,295804.877
2019-06-08,245.67,246.05,234.58,235.75,274726.2817
2019-06-09,235.75,245.01,226.65,242.38,277396.7761
2019-06-10,242.38,247.86,237.88,239.18,324253.0032
2019-06-11,239.18,254.81,237.17,253.55,351340.2571
2019-06-12,253.55,262.94,252.36,259.95,280750.1572
2019-06-13,259.95,261.33,251.92,255.96,277183.3152
2019-06-14,255.96,265.91,253.99,264.64,261248.7537
2019-06-15,264.64,276.96,264.27,271.75,278706.8948
2019-06-16,271.75,273.87,263.48,268.64,248681.6243
2019-06-17,268.64,274.53,263.92,266.96,249434.4225
2019-06-18,266.96,269.98,261.83,266.84,260286.417
2019-06-19,266.84,270.66,265.88,268.75,243633.3538
2019-06-20,268.75,290.67,260.02,284.6,287051.8401
2019-06-21,284.6,314.09,284.59,307.02,294455.7688
2019-06-22,307.02,319.05,301.53,313.64,288917.9878
2019-06-23,313.64,321.41,297.82,307.96,263994.233
2019-06-24,307.96,315.9,306.64,311.98,265289.9018
2019-06-25,311.98,350.88,308.55,346.97,223759.1941
2019-06-26,346.97,366.54,299.47,312.09,305869.5801
2019-06-27,312.09,315.45,219.69,307.45,286120.9528
2019-06-28,307.45,313.47,295.31,306.32,244982.0315
2019-06-29,306.32,324.62,291.99,298.85,203596.1759
2019-06-30,298.85,306.67,281.49,285.94,191484.5474
2019-07-01,285.94,297.48,272.68,290.17,196884.9927
2019-07-02,290.17,299.21,284.53,294.47,170210.4155
2019-07-03,294.47,302.68,289.5,293.12,116282.1583
2019-07-04,293.12,295.34,280.58,288.58,116977.7519
2019-07-05,288.58,296.12,284.58,294.86,114013.0395
2019-07-06,294.86,296.36,284.42,291.33,90208.9514
2019-07-07,291.33,309.49,289.72,307.71,108492.2985
2019-07-08,307.71,317.97,304.33,308.02,108956.6661
2019-07-09,308.02,313.98,281.05,288.47,118650.6768
2019-07-10,288.47,290.53,262.18,268.39,127277.5613
2019-07-11,268.39,278.48,263.56,271.01,93606.9854
2019-07-12,271.01,277.04,265.2,270.67,65435.0368
2019-07-13,270.67,271.68,229.48,234.16,85601.1275
2019-07-14,234.16,240.04,203.28,230.13,135943.1828
2019-07-15,230.13,235.48,214.16,220.26,781932.5781
2019-07-16,220.26,234.09,192.23,213.04,1101178.0558
2019-07-17,213.04,224.73,206.08,224.12,1310345.4475
2019-07-18,224.12,229.08,213.56,218.52,1276503.696
2019-07-19,218.52,229.81,216.37,229.77,1392287.0758
2019-07-20,229.77,234.9,220.08,222.37,1432221.6281
2019-07-21,222.37,228.13,214.66,214.89,1512254.257
2019-07-22,214.89,219.13,208.68,209.84,1685046.2556
2019-07-23,209.84,219.46,202.62,216.34,1280082.0504
2019-07-24,216.34,240.03,208.33,221.04,1287178.7651
2019-07-25,221.04,223.05,212.9,216,1282967.1771
2019-07-26,216,223.26,203.34,206.72,1434374.4076
2019-07-27,206.72,233.4,206.23,208.69,1745068.8395
2019-07-28,208.69,215.4,199.1,209.65,1022475.6379
2019-07-29,209.65,232.53,205.18,212.28,691591.8179
2019-07-30,212.28,217.39,208.56,216.91,1597014.2536
2019-07-31,216.91,218.95,211.15,213.41,1272556.9831
2019-08-01,213.41,222.15,213.02,219.93,769603.0139
2019-08-02,219.93,224.62,214.72,220.16,606189.195
2019-08-03,220.16,223.17,217.09,220.48,755892.5256
2019-08-04,220.48,236.16,219.24,231.97,833843.1819
2019-08-05,231.97,238.96,226.53,228.43,855953.3539
2019-08-06,228.43,231.21,223.19,224.64,740102.177
2019-08-07,224.64,227.33,221.24,221.73,895419.1273
2019-08-08,221.73,221.99,208.16,209.57,1058040.0563
2019-08-09,209.57,214.9,202.7,205.49,1254122.3217
2019-08-10,205.49,212.46,203.03,210.3,1544907.2657
2019-08-11,210.3,216.98,209.93,211.79,1706191.8802
2019-08-12,211.79,213.38,204.17,205.88,952968.0983
2019-08-13,205.88,210.94,204.6,206.26,1091872.3966
2019-08-14,206.26,220.94,175.08,186.9,907317.9338
2019-08-15,186.9,189.43,178.55,185.68,719549.9898
2019-08-16,185.68,187.65,183.02,184.35,528952.6233
2019-08-17,184.35,195.93,182.07,194.31,456619.1161
2019-08-18,194.31,202.45,192.65,200.87,549666.0611
2019-08-19,200.87,203.6,194.45,197.49,610051.1265
2019-08-20,197.49,198.83,181.03,183.38,502737.1767
2019-08-21,183.38,193.67,181.41,190.94,846191.8918
2019-08-22,190.94,196.18,188.04,194.11,628579.1995
2019-08-23,194.11,195.2,186.75,188.3,743667.8086
2019-08-24,188.3,192.09,186.19,187.87,622288.0181
2019-08-25,187.87,193.66,183.16,188.94,443885.7115
2019-08-26,188.94,189.58,184.92,188.55,852752.8637
2019-08-27,188.55,188.81,184.3,186.78,748720.1405
2019-08-28,186.78,187.49,163.9,167.69,563157.0357
2019-08-29,167.69,172.06,165.79,169.83,619759.6456
2019-08-30,169.83,169.93,165.59,168.09,401901.4601
2019-08-31,168.09,174.74,165.98,170.2,573131.8408
2019-09-01,170.2,173.9,167.64,172.7,917661.0773
2019-09-02,172.7,183.26,172.5,181.3,428159.326
2019-09-03,181.3,182,175.05,175.37,644008.536
2019-09-04,175.37,178.27,170.15,171.22,906737.8377
2019-09-05,171.22,177.98,170.78,176.24,939415.7951
2019-09-06,176.24,176.61,166.27,174.2,946181.4286
2019-09-07,174.2,184,173.37,181.39,965685.828
2019-09-08,181.39,185.29,175.98,181.59,872708.5393
2019-09-09,181.59,184.33,178.3,179.48,674213.4948
2019-09-10,179.48,182.45,175.62,175.9,1185875.9021
2019-09-11,175.9,180.3,174.19,179.7,1625449.0359
2019-09-12,179.7,182.4,178.16,178.59,1346755.6829
2019-09-13,178.59,185.4,177.57,184.89,1065127.2863
2019-09-14,184.89,190.36,184.51,188.81,1105249.671
2019-09-15,188.81,195.2,188.1,189.94,845742.924
2019-09-16,189.94,202.49,189.09,201.68,585956.8316
2019-09-17,201.68,217.1,201.33,213.9,534800.2938
2019-09-18,213.9,214.31,202.39,211.75,1335173.6544
2019-09-19,211.75,223.83,207.59,217.25,990908.9656
2019-09-20,217.25,221.41,212.4,218,679225.602
2019-09-21,218,218.86,207.59,210.52,572458.2145
2019-09-22,210.52,212.11,204.95,209.5,639765.582
2019-09-23,209.5,210.65,187.15,192.77,719944.6714
2019-09-24,192.77,193.81,147.45,165.24,848794.8243
2019-09-25,165.24,172.84,158.2,160.03,1215353.0946
2019-09-26,160.03,167.65,152.81,164.06,1498507.3533
2019-09-27,164.06,176.55,163.4,169.85,713479.2483
2019-09-28,169.85,175.26,164.44,167.3,1205335.8935
2019-09-29,167.3,178.97,165.29,178.86,1532159.7034
2019-09-30,178.86,185.46,175.21,178.96,1662115.1925
2019-10-01,178.96,179.83,173.39,175.54,1373496.6862
2019-10-02,175.54,181.06,169.78,171.88,848292.2412
2019-10-03,171.88,176.34,170.01,175.11,724634.5435
2019-10-04,175.11,178.9,172.08,175.95,1024891.0163
2019-10-05,175.95,176.8,170.41,173.64,1323245.2314
2019-10-06,173.64,178.44,167.83,177.36,1363659.0582
2019-10-07,177.36,184.71,176.38,179.09,1190385.7901
2019-10-08,179.09,193.15,177.38,190.72,938442.365
2019-10-09,190.72,195.47,186.97,191.82,1526311.9223
2019-10-10,191.82,196.64,182.91,184.37,1919990.0201
2019-10-11,184.37,184.74,179.45,183.15,1661531.4493
2019-10-12,183.15,184.09,177.77,183.57,1091602.7553
2019-10-13,183.57,184.38,178.91,181.76,807345.1351
2019-10-14,181.76,188.2,180.63,183.61,930520.5956
2019-10-15,183.61,183.64,172.66,173.47,1064388.653
2019-10-16,173.47,177.94,172.04,177.15,854744.2964
2019-10-17,177.15,178.84,168.72,172.3,967308.695
2019-10-18,172.3,175.32,170.93,173.03,959765.1725
2019-10-19,173.03,173.73,169.27,173.02,1140821.9043
2019-10-20,173.02,177.91,171.81,172.76,549485.6065
2019-10-21,172.76,175.01,171.24,173.39,698686.4012
2019-10-22,173.39,173.81,156.87,158.44,615676.0015
2019-10-23,158.44,163.71,153.4,161.52,543407.8396
2019-10-24,161.52,179.12,159.64,176.15,1469030.2706
2019-10-25,176.15,197.75,175.99,180.84,814775.3723
2019-10-26,180.84,185.91,173.9,183.62,525486.5745
2019-10-27,183.62,189.41,180.71,182.79,507190.5272
2019-10-28,182.79,189.03,180.38,185.81,964936.912
2019-10-29,185.81,192.75,180.19,182.47,505135.6768
2019-10-30,182.47,185.28,177.74,181.67,511685.9471
2019-10-31,181.67,184.25,179.57,179.92,514558.3525
2019-11-01,179.92,184.5,177.3,183.99,485945.84
2019-11-02,183.99,185.27,180.02,181.26,238905.8474
2019-11-03,181.26,187.01,178.93,186.53,1118909.2193
2019-11-04,186.53,190.85,182.38,190.35,1583315.8876
2019-11-05,190.35,194.34,187.79,190.76,874086.9875
2019-11-06,190.76,192.3,185.17,185.79,996666.867
2019-11-07,185.79,188.22,181.48,183.39,716250.7607
2019-11-08,183.39,185.98,182.59,183.43,698328.2544
2019-11-09,183.43,189.05,182.92,186.82,705578.51
2019-11-10,186.82,191.64,184.78,185.8,506713.8483
2019-11-11,185.8,187.56,182.62,184.82,837825.0233
2019-11-12,184.82,188.2,184.35,187.02,806119.3198
2019-11-13,187.02,189.61,183.78,184.57,491696.505
2019-11-14,184.57,186.73,177.75,179.88,844013.5075
2019-11-15,179.88,182.92,177.87,182.69,744864.7186
2019-11-16,182.69,185.8,180.14,184.22,984802.0164
2019-11-17,184.22,186.04,180.62,181.01,659511.0079
2019-11-18,181.01,181.8,173.24,175.03,14318.1111
2019-11-19,175.03,177.44,172.73,175.94,2845.6788
2019-11-20,175.94,177.27,156.94,161.29,3082.0186
2019-11-21,161.29,162.72,138.01,147.87,10977.4616
2019-11-22,147.87,154.65,146.16,152.1,16113.2595
2019-11-23,152.1,154.24,142.8,143.53,13236.8754
2019-11-24,143.53,150.15,131.47,149.57,11567.8372
2019-11-25,149.57,151.49,143.61,145.79,14634.8378
2019-11-26,145.79,151.63,140.88,150.72,15161.0335
2019-11-27,150.72,155.42,148.49,153.99,11107.3274
2019-11-28,153.99,157.1,149.11,156.81,3465.7182
2019-11-29,156.81,157.46,150.5,151.54,4579.0527
2019-11-30,151.54,152.57,145.86,149.38,6474.4268
2019-12-01,149.38,152.01,146.84,148.36,7696.8879
2019-12-02,148.36,149.84,145.86,148.18,6721.3982
2019-12-03,148.18,151.67,143.27,149.12,3114.4587
2019-12-04,149.12,150.05,143.9,146.97,5884.094
2019-12-05,146.97,148.57,145.91,147.15,4715.0495
2019-12-06,147.15,149.34,146.84,148.41,3344.625
2019-12-07,148.28,151.48,146.3,150.63,7276.1934
2019-12-08,150.63,151.54,147.26,148.05,5512.6631
2019-12-10,145.16,146.34,142.16,142.78,14180.0464
2019-12-11,142.78,144.8,139.34,143.82,13727.6416
2019-12-12,143.82,145.83,143.01,144.62,13655.7509
2019-12-13,144.62,145.19,141.31,141.67,12201.9955
2019-12-14,141.67,144.05,139.95,143.11,11697.2946
2019-12-15,143.11,143.25,140.39,140.98,7461.1538
2019-12-16,140.98,141.22,126.69,127.31,9345.2762
2019-12-17,127.31,128.55,116.54,127.26,19231.8997
2019-12-18,127.26,134.21,125.7,127.35,21137.3037
2019-12-19,127.35,129.41,126,127.41,17567.4898
2019-12-20,127.41,128.56,126.46,127.34,11565.9207
2019-12-21,127.34,130.7,126.72,129.53,13065.5324
2019-12-22,129.53,135.03,129.33,133.28,13333.2492
2019-12-23,133.28,134.33,126.15,127.89,11750.3462
2019-12-24,127.89,128.51,123.4,124.36,13809.5824
2019-12-25,124.36,126.41,123.5,126.17,17654.6572
2019-12-26,126.17,132.26,122.65,126.2,22028.3731
2019-12-27,126.2,128.55,124.68,127.42,21729.4901
2019-12-28,127.42,133,126.89,131.99,15261.1424
2019-12-29,131.99,137.98,130.28,130.59,7949.8758
2019-12-30,130.59,133.64,129.14,129.73,7251.6837
2019-12-31,129.73,132.36,128.2,132.05,12693.7132
2020-01-01,132.05,133,128.68,129.59,15889.5556
2020-01-02,129.59,133.83,125.98,132.49,23006.5749
2020-01-03,132.49,135.05,131.95,133.31,19115.3252
2020-01-04,133.31,138.04,132.87,137.26,17745.6184
2020-01-05,137.26,142.99,134.25,140.23,14851.4432
2020-01-06,140.23,145.26,139.13,139.57,17167.7747
2020-01-07,139.57,147.8,138.82,141.46,15474.3769
2020-01-08,141.46,141.91,137.11,138.14,11452.6201
2020-01-09,138.14,142.9,135.37,142.52,14964.3939
2020-01-10,142.52,145.36,140.68,143.41,18814.0149
2020-01-11,143.41,148.07,141.98,144.98,20089.6342
2020-01-12,144.98,147.04,142.28,142.77,14585.0125
2020-01-13,142.77,157.65,142.51,155.96,8967.4949
2020-01-14,155.96,171.86,153.11,162.63,9875.8113
2020-01-15,162.63,167.37,158.64,162.51,10746.2965
2020-01-16,162.51,174.31,160.85,168.29,16073.0121
2020-01-17,168.29,179.75,165.14,175.51,11144.8301
2020-01-18,175.51,178.03,161.73,164.76,9588.5883
2020-01-19,164.76,167.56,161.36,166.69,14736.4379
2020-01-20,166.69,169.34,165.63,168.01,13394.8476
2020-01-21,168.01,171.49,165.14,167.44,9241.9923
2020-01-22,167.44,168.99,161.1,163.19,8064.0076
2020-01-23,163.19,163.49,155.58,162.63,6321.7013
2020-01-24,162.63,164.49,157.76,160.41,14012.8609
2020-01-25,160.41,164.12,159.39,163.34,12918.8848
2020-01-26,163.34,170.85,163.18,169.96,7161.0238
2020-01-27,169.96,174.5,169.08,172.46,8280.0818
2020-01-28,172.46,178.48,170.23,175.12,10300.0178
2020-01-29,175.12,177.69,170.94,177.69,7731.2533
2020-01-30,177.69,187.02,175.21,179.99,12441.0701
2020-01-31,179.99,184.24,177.58,181.54,7493.9558
2020-02-01,181.54,193.43,179.14,192.6,8888.3806
2020-02-02,192.6,195.21,187.35,187.47,7727.502
2020-02-03,187.47,191.71,184.69,188.47,6300.1202
2020-02-04,188.47,199.24,186.87,198.83,7053.8206
2020-02-05,198.83,216.29,198.29,212.43,8243.4403
2020-02-06,212.43,224.76,210.9,221.58,7770.4024
2020-02-07,221.58,227.71,213.52,225.02,6894.8476
2020-02-08,225.02,230.65,221.91,226.86,6285.6598
2020-02-09,226.86,229.33,216.71,223.36,7817.3465
2020-02-10,223.36,230.3,218.13,228.64,10248.5818
2020-02-11,228.64,258.02,227.77,254.31,12334.292
2020-02-12,254.31,277.69,253.43,270.41,8331.6283
2020-02-13,270.41,275.01,260.37,273.18,9479.8438
2020-02-14,273.18,288.17,268.52,274,7910.1121
2020-02-15,274,279.37,256.32,258.89,6836.3951
2020-02-16,258.89,263.09,237.6,256.33,12083.1928
2020-02-17,256.33,275.07,254.57,273.86,18587.1144
2020-02-18,273.86,285.68,273,279.48,12600.9617
2020-02-19,279.48,285.66,247.16,254.92,9093.6119
2020-02-20,254.92,266.3,245.42,265.05,9201.0255
2020-02-21,265.05,268.02,256.38,261,13511.8331
2020-02-22,261,274.29,258.51,270.01,17164.9434
2020-02-23,270.01,277.13,264.14,267.61,14820.392
2020-02-24,267.61,270.58,250.1,251.93,16458.4239
2020-02-25,251.93,255,225.96,226.33,13634.0726
2020-02-26,226.33,233.06,210.23,231.04,8145.7947
2020-02-27,231.04,238.31,214.1,227.23,6718.4431
2020-02-28,227.23,232.94,220.01,224.14,12879.5321
2020-02-29,224.14,227.76,216.31,220.43,15731.155
2020-03-01,220.43,229.79,212.51,228.24,12850.2855
2020-03-02,228.24,234.35,222.47,224.48,7985.832
2020-03-03,224.48,228.84,220.1,221.73,9653.3102
2020-03-04,221.73,234.06,220.3,231.38,12000.2861
2020-03-05,231.38,241.34,226.57,234.72,14164.519
2020-03-06,234.72,247.06,234.72,246.85,9649.8788
2020-03-07,246.85,251.71,212.3,216.8,14936.8731
2020-03-08,216.8,217.87,190.02,194.31,16231.4859
2020-03-09,194.31,206.06,191.41,196.73,8611.7948
2020-03-10,196.73,203.98,190.39,191.87,7422.5278
2020-03-11,191.87,195.55,123.5,141.13,10315.8107
2020-03-12,141.13,145.17,86.25,123.72,17691.0913
2020-03-13,123.72,136.73,114.88,126.61,13369.2613
2020-03-14,126.61,130.37,120.8,124.02,14739.2743
2020-03-15,124.02,133.01,101.45,114.97,17918.7721
2020-03-16,114.97,120.72,107.09,117.45,21321.2508
2020-03-17,117.45,119.59,109.95,115.75,16489.1518
2020-03-18,115.75,128.83,112.88,127.91,8649.6329
2020-03-19,127.91,152.37,126.25,142.63,13110.8985
2020-03-20,142.63,144.75,116.72,132.92,9435.6878
2020-03-21,132.92,137.19,124.75,127.97,13403.1364
2020-03-22,127.97,137.45,119.62,129.31,10381.2297
2020-03-23,129.31,143.24,129.03,135.97,10700.1238
2020-03-24,135.97,142.21,132.62,135.5,8841.6212
2020-03-25,135.5,138.57,133.37,134.62,17195.2238
2020-03-26,134.62,141.05,133.64,136.02,12744.168
2020-03-27,136.02,137.55,125,128.12,15163.419
2020-03-28,128.12,132.91,125.26,129.03,11761.4055
2020-03-29,129.03,134.55,123.85,132.06,12329.203
2020-03-30,132.06,135.13,130.4,132.75,13207.8934
2020-03-31,132.75,134.9,130.48,131.21,11073.0596
2020-04-01,131.21,139.81,128.66,139.18,18308.8322
2020-04-02,139.18,149.55,138.3,141.43,17267.7384
2020-04-03,141.43,144.06,137.95,142.28,22195.4581
2020-04-04,142.28,146.22,141.25,143.62,34348.3921
2020-04-05,143.62,161.26,140.77,161.12,43323.9776
2020-04-06,161.12,176.2,160.27,169.14,30236.8364
2020-04-07,169.14,174.42,162.37,169.13,22943.3243
2020-04-08,169.13,173.56,165.46,169.94,25434.7055
2020-04-09,169.94,170.87,152.3,153.16,38228.818
2020-04-10,153.16,161.29,152.22,157.34,27435.7491
2020-04-11,157.34,162.07,153.93,161.99,30421.6306
